rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough,photo_url
6477,3525,1.0,0,950,5,4.0,81,0,0,1,1,1,1,0,0,Upper East Side,Manhattan,/photos/flat_plans/5365668528045704110.jpg
2416,8500,2.0,2,2100,1,6.0,104,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan,/photos/windows/413.jpg
4847,3400,1.0,1,625,5,2.0,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/9090057839491384112.jpg
7106,12500,2.0,3,1572,4,6.0,9,0,0,1,0,0,0,1,0,Upper West Side,Manhattan,/photos/buildings/6910666770758521880.jpg
5531,2934,0.0,1,560,3,5.0,44,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/325399621463949278.jpg
6416,2925,0.0,1,461,5,12.0,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/4728840967497421092.jpg
1134,6500,1.0,1,1005,4,3.0,115,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/entrance/295.jpg
3134,5400,3.0,2,1095,9,15.0,15,1,0,1,1,0,1,1,1,Midtown East,Manhattan,/photos/buildings/3148023870626745688.jpg
1431,3500,1.0,1,675,6,1.0,92,0,0,1,0,0,1,0,0,Upper East Side,Manhattan,/photos/flat_plans/4124719162432617823.jpg
5612,4600,1.0,1,800,1,2.0,108,0,0,1,1,1,0,0,1,Upper West Side,Manhattan,/photos/windows/624.jpg
3816,3500,1.0,1,785,10,6.0,6,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/interior/6727299026731872611.jpg
8146,2500,1.0,1,700,5,4.0,106,0,0,0,1,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/6561946061753293352.jpg
6533,1850,1.0,1,650,3,1.0,89,0,0,0,0,0,0,0,0,Inwood,Manhattan,/photos/buildings/4721748730354751992.jpg
8573,2595,0.0,1,650,4,2.0,76,0,0,0,0,0,1,0,0,East Village,Manhattan,/photos/windows/988.jpg
201,3900,1.0,1,575,3,14.0,27,0,0,0,1,1,0,0,0,Chelsea,Manhattan,/photos/flat_plans/1889074256015954085.jpg
2320,3850,1.0,1,748,5,17.0,9,0,1,1,1,1,0,0,0,Midtown,Manhattan,/photos/buildings/3158256831170296049.jpg
6528,3325,1.0,2,640,2,6.0,120,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/4645203818597312410.jpg
833,11750,2.0,3,1702,3,11.0,1,0,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/buildings/5455512006842498442.jpg
1477,2585,0.0,1,400,6,2.0,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/422.jpg
8963,7000,3.0,2,1675,4,10.0,56,1,0,0,1,1,0,0,0,Upper West Side,Manhattan,/photos/windows/1026.jpg
4931,2995,1.0,1,653,0,6.0,75,0,0,1,1,1,1,0,1,Upper West Side,Manhattan,/photos/interior/3109478762869375926.jpg
8102,2895,0.0,1,506,2,18.0,41,0,0,0,1,1,0,0,0,Upper East Side,Manhattan,/photos/buildings/7926340243813182525.jpg
1790,10000,2.0,2,1548,3,5.0,106,0,0,1,0,0,1,0,0,Tribeca,Manhattan,/photos/flat_plans/121080450175086840.jpg
6431,3450,2.0,1,800,3,12.0,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/windows/1044.jpg
4766,18000,4.0,2,2000,6,36.0,47,0,0,0,0,1,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/3339894097016538817.jpg
10271,3500,1.0,1,673,3,6.0,28,0,0,0,1,0,0,0,0,Battery Park City,Manhattan,/photos/windows/637.jpg
1444,8000,2.0,2,1260,3,14.0,11,0,0,0,1,1,0,0,0,Tribeca,Manhattan,/photos/windows/315.jpg
7338,6200,2.0,2,1033,1,6.0,9,0,1,1,1,1,0,0,1,East Village,Manhattan,/photos/flat_plans/8849597500301688138.jpg
4841,3196,1.0,1,500,9,6.0,76,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/buildings/2718326224779572678.jpg
9676,5758,2.0,2,1085,13,12.0,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/buildings/4224780304791233435.jpg
9194,3150,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/1209.jpg
10867,9500,2.0,2,1856,1,10.0,107,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/8066581000297109712.jpg
2402,5500,1.0,1,890,2,23.0,11,1,1,0,1,1,0,1,1,Midtown,Manhattan,/photos/buildings/6601679718524677038.jpg
7064,8500,2.0,2,1287,2,32.0,43,0,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/windows/954.jpg
6130,2700,0.0,1,521,3,8.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/8870716143328713947.jpg
9153,2300,1.0,1,600,3,5.0,77,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/6751528857761518641.jpg
1210,4250,2.0,1,875,1,14.0,59,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/12421706849431577.jpg
5541,5882,2.0,2,1079,4,15.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/1267910796981515999.jpg
11330,5500,1.0,2,850,0,7.0,56,0,0,0,0,0,0,1,0,Upper East Side,Manhattan,/photos/buildings/8388049502091509638.jpg
2806,3350,1.0,1,730,8,14.0,32,1,0,0,1,1,0,0,0,Midtown East,Manhattan,/photos/buildings/7891050305897226136.jpg
71,6000,1.0,1,1100,4,14.0,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/entrance/566.jpg
4278,5750,2.0,2,1070,2,41.0,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan,/photos/interior/4693513934142709132.jpg
4994,2300,1.0,1,500,2,4.0,116,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/4123530551121255683.jpg
11299,3898,1.0,2,1201,11,5.0,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan,/photos/flat_plans/7058966121931920127.jpg
728,3250,1.0,1,600,2,10.0,89,0,1,1,1,1,1,0,1,Midtown,Manhattan,/photos/buildings/7259156102761872013.jpg
2058,6200,2.0,2,1050,2,3.0,25,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/868841061962732176.jpg
13,3700,1.0,1,700,10,37.0,13,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/908.jpg
830,16500,3.0,3,2013,2,9.0,92,0,1,1,1,1,0,0,1,Upper West Side,Manhattan,/photos/interior/6213494555079550247.jpg
7790,3200,2.0,2,1001,2,4.0,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/interior/6127942595355779317.jpg
10221,5000,1.0,1,706,3,9.0,116,0,0,0,1,1,1,0,0,Flatiron,Manhattan,/photos/entrance/242.jpg
529,1799,0.0,1,300,2,5.0,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/5161334359369196283.jpg
2518,5600,4.0,2,3000,1,1.0,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/interior/8014267657112025699.jpg
706,3800,1.0,1,585,2,32.0,38,0,0,1,0,0,0,0,0,Midtown West,Manhattan,/photos/buildings/8943497209452499034.jpg
6597,3250,1.0,1,650,6,4.0,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/windows/405.jpg
5588,4500,1.0,1,757,2,37.0,38,0,0,0,0,1,0,0,0,Midtown West,Manhattan,/photos/buildings/275531728521433848.jpg
6769,3850,0.5,1,650,3,22.0,86,0,0,0,1,1,0,0,0,Financial District,Manhattan,/photos/windows/880.jpg
5272,6800,2.0,2,1200,43,36.0,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/6224936186654965853.jpg
3084,2650,0.0,1,650,7,26.0,49,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/buildings/4342269006347302093.jpg
2900,3200,1.0,1,603,3,4.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/5803488698163091375.jpg
6545,5792,2.0,1,935,2,18.0,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/4085503392973790909.jpg
8480,6495,2.0,2,1031,5,3.0,37,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/6174455813545637166.jpg
9195,1699,1.0,1,600,2,2.0,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/buildings/90648075552784807.jpg
5289,5000,2.0,2,1041,10,14.0,27,0,0,0,0,1,1,0,0,Midtown East,Manhattan,/photos/flat_plans/7040171908560690120.jpg
7458,3795,2.0,1,750,2,6.0,116,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/8491483872459540638.jpg
2445,3700,1.0,1,741,2,25.0,9,0,0,0,1,1,0,0,0,Midtown West,Manhattan,/photos/entrance/686.jpg
10256,3400,1.0,1,535,4,8.0,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/4265141819004355347.jpg
7980,5250,1.0,1,827,2,35.0,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/entrance/444.jpg
10386,4040,1.0,1,825,5,8.0,17,1,0,1,0,1,1,0,1,Upper West Side,Manhattan,/photos/flat_plans/3099341987270987857.jpg
9158,3700,1.0,1,700,4,9.0,31,0,0,1,1,1,0,0,1,Chelsea,Manhattan,/photos/interior/802676587980229834.jpg
7207,5350,1.0,1,917,3,10.0,103,0,0,0,1,1,0,0,1,Flatiron,Manhattan,/photos/interior/4089159629956318433.jpg
10620,2695,1.0,1,650,2,1.0,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/2287614125358861120.jpg
3990,3150,1.0,1,618,14,28.0,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/windows/1158.jpg
3146,7795,1.0,1,642,3,6.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan,/photos/interior/1873747528299491764.jpg
2072,3600,1.0,1,672,7,5.0,7,0,1,1,0,1,0,0,0,Midtown East,Manhattan,/photos/buildings/4253522297053636142.jpg
5953,12300,2.0,2,1646,1,12.0,9,0,1,0,1,1,1,0,1,Upper East Side,Manhattan,/photos/buildings/3221584231017118251.jpg
6568,15000,2.0,2,1689,3,27.0,49,0,1,0,0,1,0,0,0,Upper East Side,Manhattan,/photos/interior/2013212778633116309.jpg
266,2500,0.0,1,400,6,3.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/windows/860.jpg
5976,2650,0.5,1,600,4,4.0,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/interior/8655244735432871095.jpg
6665,5605,2.0,2,971,8,11.0,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/flat_plans/6109136396183256852.jpg
2962,4400,1.0,1,812,3,7.0,94,0,1,1,1,1,1,0,1,Midtown South,Manhattan,/photos/flat_plans/3918862362144153935.jpg
8530,10995,2.0,2,1603,4,8.0,10,1,0,0,1,1,1,0,0,Midtown East,Manhattan,/photos/flat_plans/6441373764186762333.jpg
9806,3450,1.5,1,800,9,11.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/flat_plans/2045456006318912666.jpg
8883,3675,0.0,1,619,6,3.0,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/entrance/853.jpg
2725,7495,3.0,2,1600,2,12.0,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/405458908971281058.jpg
10999,3755,1.0,1,688,3,11.0,15,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/9147954596775184826.jpg
9652,3600,0.0,1,526,10,3.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/interior/7439380545229659539.jpg
6961,5000,2.0,2,1157,43,4.0,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/entrance/696.jpg
5909,3995,0.0,1,424,3,5.0,2,1,0,0,0,0,0,0,0,East Village,Manhattan,/photos/buildings/3037855099849239388.jpg
1668,11000,2.0,2,1297,4,8.0,58,0,0,0,1,1,0,0,0,Upper East Side,Manhattan,/photos/buildings/3789748236191108367.jpg
1215,3600,1.0,1,770,10,9.0,9,0,0,0,1,1,0,0,0,Gramercy Park,Manhattan,/photos/buildings/6198718515596067941.jpg
852,15000,3.0,3,1800,9,24.0,11,0,0,1,1,1,0,0,1,Upper East Side,Manhattan,/photos/interior/182250065102872526.jpg
1217,3950,1.0,1,866,12,39.0,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan,/photos/entrance/291.jpg
10130,6300,1.0,2,992,2,9.0,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/interior/6587540260154718024.jpg
1703,4100,1.0,1,646,1,8.0,6,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/entrance/815.jpg
10715,3000,1.0,1,750,4,1.0,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/flat_plans/7811805263027756358.jpg
87,14500,4.0,3,2283,5,15.0,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/2083276494692080280.jpg
1332,5450,2.0,2,1227,1,18.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/windows/721.jpg
7561,4900,2.0,1,568,3,3.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan,/photos/windows/1192.jpg
3554,9000,2.0,2,1578,6,5.0,104,0,1,0,1,1,0,0,1,Chelsea,Manhattan,/photos/entrance/207.jpg
3389,3513,0.0,1,431,2,27.0,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/interior/6591856109003856012.jpg
9863,8195,3.0,2,1600,6,5.0,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/5365668528045704110.jpg
6138,3275,1.0,1,640,3,3.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/9135594677152628991.jpg
1518,4400,1.0,1,778,2,46.0,9,0,0,1,0,1,0,0,0,Midtown West,Manhattan,/photos/buildings/8719320790007678320.jpg
2673,4405,1.0,1,679,5,10.0,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/buildings/2907113146165331198.jpg
9886,3200,1.0,1,585,2,20.0,38,1,0,1,0,0,0,0,1,Midtown West,Manhattan,/photos/flat_plans/5159767893161365009.jpg
831,4700,1.0,1,747,2,39.0,6,0,0,0,1,1,1,0,1,Financial District,Manhattan,/photos/interior/848233784477884181.jpg
4282,7000,1.0,2,1068,1,4.0,8,0,0,0,0,0,1,0,0,Flatiron,Manhattan,/photos/interior/2247605346458362702.jpg
3759,8250,2.0,2,1322,1,28.0,29,0,1,1,1,1,0,0,1,Upper East Side,Manhattan,/photos/flat_plans/7040171908560690120.jpg
7961,4700,2.0,2,915,3,3.0,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/buildings/438707584094587863.jpg
9183,2300,2.0,1,850,7,5.0,86,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan,/photos/interior/486270562401877917.jpg
5848,2300,2.0,1,750,9,2.0,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/buildings/9023944386054775943.jpg
7462,2600,0.0,1,517,2,2.0,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/windows/32.jpg
8901,11750,2.0,2,1706,6,22.0,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/flat_plans/1333832802042006460.jpg
11258,2950,1.0,1,700,7,15.0,12,0,1,1,1,1,0,0,1,Roosevelt Island,Manhattan,/photos/interior/7235974248480557340.jpg
5414,7495,3.0,2,1641,4,12.0,6,1,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/flat_plans/5466560543459988936.jpg
7082,3350,0.0,1,721,1,22.0,112,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/8181429638635747798.jpg
4648,6600,2.0,2,1342,2,17.0,28,0,0,1,0,0,0,0,0,Battery Park City,Manhattan,/photos/interior/7050468490737994065.jpg
1003,5425,2.0,2,1104,2,17.0,90,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/8279366520882872269.jpg
11250,3400,1.0,1,1164,11,2.0,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan,/photos/windows/1151.jpg
4635,3299,0.0,1,470,4,18.0,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/3804885260964764722.jpg
271,3650,0.0,1,698,2,9.0,8,0,1,1,1,1,1,0,1,Financial District,Manhattan,/photos/flat_plans/6240069143033887112.jpg
6429,3134,0.0,1,431,2,10.0,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/interior/6587540260154718024.jpg
6998,2750,2.0,1,850,1,4.0,96,0,1,0,1,1,1,0,0,East Harlem,Manhattan,/photos/buildings/2977962308001878104.jpg
2796,3000,1.0,1,600,5,2.0,116,0,1,0,1,1,0,0,1,Upper West Side,Manhattan,/photos/flat_plans/5752337310847946197.jpg
9175,2300,0.0,1,400,9,6.0,116,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/interior/7659062984219490441.jpg
4038,4850,1.0,1,754,10,3.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/1241.jpg
2905,4900,1.0,1,1200,1,14.0,88,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/entrance/368.jpg
1665,19000,2.0,2,1728,2,21.0,2,0,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/interior/9191302408653871961.jpg
2551,2300,1.0,1,883,3,1.0,85,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/flat_plans/8331354527643077601.jpg
2665,1949,0.0,1,400,6,1.0,96,0,0,0,0,1,0,0,0,East Village,Manhattan,/photos/interior/2663636837604952445.jpg
4043,2850,2.0,1,700,4,8.0,8,1,0,0,0,0,0,0,0,East Harlem,Manhattan,/photos/flat_plans/8573947096254138054.jpg
5305,3800,0.0,1,516,2,20.0,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan,/photos/flat_plans/6170715694549203678.jpg
4114,2950,1.0,1,775,4,6.0,87,0,1,1,1,1,1,0,1,Upper West Side,Manhattan,/photos/flat_plans/5077790891607710791.jpg
8145,2300,0.0,1,350,2,9.0,107,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan,/photos/windows/722.jpg
4196,4800,2.0,2,1053,5,21.0,56,0,0,0,1,1,1,0,1,Midtown East,Manhattan,/photos/entrance/275.jpg
4345,3742,1.0,1,624,12,9.0,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/792.jpg
8372,2900,0.0,1,497,15,30.0,43,1,0,0,0,0,0,0,1,Midtown East,Manhattan,/photos/interior/3109478762869375926.jpg
7929,4000,1.0,1,587,3,6.0,52,1,1,0,0,1,0,0,0,Tribeca,Manhattan,/photos/buildings/2307055837838541464.jpg
961,4195,1.0,1,632,2,17.0,89,1,0,0,0,1,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/7860489153381538605.jpg
262,3995,2.0,1,900,10,1.0,91,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/738637772717314677.jpg
2465,4405,1.0,1,586,3,3.0,16,1,0,0,0,1,0,0,0,Chelsea,Manhattan,/photos/interior/210643203518379725.jpg
752,3295,0.0,1,670,6,3.0,113,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan,/photos/interior/1560638516093754082.jpg
4229,3345,2.0,1,750,8,5.0,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/windows/651.jpg
667,4495,2.0,2,920,2,4.0,13,1,1,0,1,1,0,0,0,Financial District,Manhattan,/photos/flat_plans/8181429638635747798.jpg
774,4995,2.0,2,1181,2,15.0,34,1,0,0,0,1,1,0,0,Financial District,Manhattan,/photos/interior/8979692826154825561.jpg
3982,11750,2.0,2,1621,1,7.0,9,0,1,1,1,0,1,0,0,Upper East Side,Manhattan,/photos/buildings/3242940521158301884.jpg
7505,2269,1.0,1,775,6,4.0,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/entrance/658.jpg
4704,3675,1.0,1,850,4,4.0,76,0,1,1,1,0,1,0,1,East Village,Manhattan,/photos/entrance/1074.jpg
7960,4900,1.0,1,870,2,9.0,11,0,1,1,0,0,1,0,0,Midtown,Manhattan,/photos/interior/4945084020594896464.jpg
6198,2695,1.0,1,550,2,2.0,116,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/flat_plans/2091496196285410020.jpg
1430,4600,2.0,2,1012,12,29.0,32,0,0,0,1,1,0,0,0,Midtown East,Manhattan,/photos/entrance/1189.jpg
1157,4600,1.0,1,832,2,38.0,8,0,0,1,0,1,1,0,0,Financial District,Manhattan,/photos/flat_plans/2659327694530042054.jpg
1410,4000,1.0,1,450,3,7.0,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/entrance/899.jpg
8043,1700,0.0,1,450,3,5.0,86,0,0,0,1,1,1,0,0,Midtown West,Manhattan,/photos/buildings/2872507584457958501.jpg
2754,3200,2.0,1,875,6,14.0,57,0,1,0,1,1,0,0,1,Midtown East,Manhattan,/photos/flat_plans/6570347631733285372.jpg
4652,3800,1.0,1,768,10,39.0,27,0,1,1,1,1,1,0,1,Midtown East,Manhattan,/photos/flat_plans/4684928242520905174.jpg
9276,3800,0.0,1,525,4,17.0,24,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan,/photos/flat_plans/4299428183187794960.jpg
2071,7995,2.0,2,1286,5,4.0,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/buildings/4664789843405071071.jpg
5591,3500,1.0,1,670,3,2.0,106,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/entrance/798.jpg
424,12495,3.0,3,2084,2,11.0,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/32395362788036.jpg
8884,8800,2.0,2,1265,6,21.0,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/flat_plans/4429876387332644589.jpg
8254,2995,1.0,1,800,3,2.0,35,0,1,0,1,1,1,0,1,Upper East Side,Manhattan,/photos/windows/815.jpg
6630,5850,2.0,2,887,2,3.0,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/entrance/356.jpg
10553,3500,2.0,1,1000,4,6.0,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/1071.jpg
1354,9500,2.0,2,1305,8,10.0,10,1,0,0,1,1,0,0,1,Chelsea,Manhattan,/photos/entrance/1142.jpg
8188,11225,3.5,3,3500,2,12.0,111,1,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/flat_plans/2653852861203606448.jpg
259,5950,2.0,2,1240,2,8.0,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan,/photos/entrance/984.jpg
5229,4072,1.0,1,616,2,35.0,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/windows/1228.jpg
11001,3295,1.0,1,578,2,15.0,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/6623052767819309319.jpg
3761,2950,0.0,1,525,2,10.0,90,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/buildings/4957066286768501080.jpg
4591,7500,2.0,2,1454,7,8.0,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/entrance/1173.jpg
7171,4955,2.0,2,984,6,3.0,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/flat_plans/2820469553221640966.jpg
2573,4135,1.0,1,657,1,12.0,29,1,0,0,1,1,1,0,0,Chelsea,Manhattan,/photos/interior/6234523324620669028.jpg
6376,2995,3.0,1,980,7,6.0,86,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/entrance/1071.jpg
1314,4000,1.0,1,850,2,17.0,27,1,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/interior/613143741572446529.jpg
1675,2000,0.0,1,350,6,4.0,87,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/9055189895461554915.jpg
59,7145,1.0,2,1321,3,5.0,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/flat_plans/7655287608602890861.jpg
4561,3900,0.0,1,550,3,5.0,11,0,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/entrance/1008.jpg
9678,5714,2.0,2,1085,13,10.0,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/windows/685.jpg
5144,3190,1.0,1,600,6,4.0,106,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/interior/5742778449896100257.jpg
10052,1600,1.0,1,400,3,4.0,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/windows/608.jpg
8614,3530,1.0,1,692,10,3.0,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/772.jpg
4567,3600,2.0,1,900,1,5.0,87,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/2353687065349021937.jpg
2219,3095,1.0,1,700,10,4.0,116,0,1,0,1,0,0,0,0,Upper East Side,Manhattan,/photos/windows/694.jpg
7781,2600,0.5,1,600,3,3.0,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/5374552912632632753.jpg
11304,3000,0.0,1,530,1,7.0,90,0,1,0,1,1,0,1,0,Chelsea,Manhattan,/photos/flat_plans/359267871622264407.jpg
1647,5495,2.0,2,1180,5,10.0,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/5996050359332245069.jpg
7734,4325,1.0,1,600,2,21.0,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/windows/1162.jpg
5159,2450,2.0,1,749,5,7.0,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/buildings/8579785672650968942.jpg
2611,2400,0.0,1,550,4,2.0,74,1,1,1,1,1,1,0,1,Midtown East,Manhattan,/photos/interior/5664254417023135246.jpg
7955,7295,4.0,2,1300,3,4.0,146,0,0,0,0,0,0,0,0,Soho,Manhattan,/photos/windows/331.jpg
3210,3895,1.0,1,570,2,4.0,29,1,0,0,1,1,0,0,1,Upper East Side,Manhattan,/photos/interior/6077886468077552635.jpg
4612,3700,1.0,1,766,4,7.0,87,0,0,0,1,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/6117861884138974600.jpg
8625,5675,1.0,1,712,8,11.0,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/interior/8189941721061762704.jpg
9766,3450,1.0,1,536,1,19.0,29,0,0,1,1,0,1,0,0,Midtown West,Manhattan,/photos/entrance/467.jpg
4440,2550,0.0,1,414,4,8.0,116,0,0,0,0,0,1,0,0,Upper West Side,Manhattan,/photos/flat_plans/5428712822240008346.jpg
3513,8000,2.0,2,972,3,3.0,8,0,0,0,1,1,0,0,0,Chelsea,Manhattan,/photos/entrance/1055.jpg
11134,7100,2.0,2,1400,4,3.0,91,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/613475475031684230.jpg
1086,3635,1.0,1,680,1,22.0,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/5543199501059505704.jpg
93,12500,2.0,2,1510,4,34.0,33,0,1,0,1,0,1,0,0,Midtown,Manhattan,/photos/interior/7916668168542220758.jpg
3616,14000,3.0,3,1934,12,21.0,11,0,1,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/windows/1175.jpg
2348,8200,2.0,1,1410,43,20.0,8,0,1,0,1,1,0,0,0,Upper West Side,Manhattan,/photos/interior/5116143077733804003.jpg
